,RecoveredFraction,TimeOfMinVol,TimeToCutoff,FileName,MinVolRatio,TimeConstEst,MinDelay
0,0.354786836277,2.0,2.0,CellVolumeRegulation_Processed\Results_CVR_rib07_MeasEmbV5_centroid_Processed.csv,0.667049390523,1.0,1.0
1,0.426031767364,3.0,3.0,CellVolumeRegulation_Processed\Results_CVR_rib08part1_MeasEmbV5_centroid_Processed.csv,0.683588359011,1.5,3.0
2,,4.0,4.0,CellVolumeRegulation_Processed\Results_CVR_rib09_MeasEmbV5_masked_centroid_Processed.csv,0.704768914088,2.0,4.0
3,0.154572260184,3.00000000373,3.00000000373,CellVolumeRegulation_Processed\Results_CVR_rib10_MeasEmbV5_centroid_Processed.csv,0.746384924037,1.50000000186,2.0
4,0.150016512808,3.0,2.0,CellVolumeRegulation_Processed\Results_CVR_rib11_MeasEmbV5_centroid_Processed.csv,0.648827620393,1.0,2.0
5,0.154224877083,6.0,1.0,CellVolumeRegulation_Processed\Results_CVR_rib12_MeasEmbV5_masked_centroid_Processed.csv,0.651551656842,0.5,1.0
6,0.174204617665,2.0,2.0,CellVolumeRegulation_Processed\Results_CVR_rib13_MeasEmbV5_centroid_Processed.csv,0.731821373786,1.0,1.0
