,RecoveredFraction,TimeOfMinVol,TimeToCutoff,FileName,MinVolRatio,TimeConstEst,MinDelay
0,0.219803029531,4.80000000447,2.0,CellVolumeRegulation_Processed\Results_CVR_rib01_MeasEmbV5_centroid_Processed.csv,0.722509272074,1.0,2.0
1,0.0,60.0,2.0,CellVolumeRegulation_Processed\Results_CVR_rib02_MeasEmbV5_centroid_Processed.csv,0.736323111159,1.0,2.0
2,0.00539411060668,32.1000000015,3.0,CellVolumeRegulation_Processed\Results_CVR_rib03_MeasEmbV5_centroid_Processed.csv,0.727947091803,1.5,2.0
3,,2.99999999627,0.999999996275,CellVolumeRegulation_Processed\Results_CVR_rib04_MeasEmbV5_centroid_Processed.csv,0.752975667045,0.499999998137,0.999999996275
4,0.153341799984,3.03333333135,2.0,CellVolumeRegulation_Processed\Results_CVR_rib05_MeasEmbV5_masked_centroid_Processed.csv,0.721834328228,1.0,2.0
5,0.0,60.0,4.03333333135,CellVolumeRegulation_Processed\Results_CVR_rib06_MeasEmbV5_centroid_Processed.csv,0.680734627215,2.01666666567,4.03333333135
