,IJind,Label,Area,X,Y,Major,Minor,Angle,Feret,Slice,FeretX,FeretY,FeretAngle,MinFeret,Image,Time,Volume,Media,Moving,ImGroup,blobID
66,67,flattened:0021-1250-0969:20_1470204670,36642,977.95,1250.174,225.958,206.472,13.514000000000001,235.51,21,855,1236,165.49200000000002,206.815,20,1470204670,220223.3319054143,True,False,1,7.0
67,68,flattened:0022-0553-0580:21_1470204730,42256,581.16,552.904,238.169,225.898,58.196999999999996,241.299,22,507,646,47.183,225.96599999999998,21,1470204730,259614.309360987,True,False,1,5.0
68,69,flattened:0022-1147-1761:21_1470204730,44440,1758.205,1147.969,247.19,228.90400000000002,88.029,252.389,22,1750,1273,86.82,230.271,21,1470204730,286129.6055846596,True,False,1,6.0
69,70,flattened:0022-1249-0968:21_1470204730,36643,977.705,1250.1019999999999,226.14,206.31099999999998,13.792,236.019,22,855,1235,165.02200000000002,206.734,21,1470204730,220863.22441788318,True,False,1,7.0
70,71,flattened:0023-0553-0580:22_1470204790,42303,581.628,553.009,238.38,225.95,58.275,241.357,23,506,645,47.519,226.05700000000002,22,1470204790,259862.7435580952,True,False,1,5.0
71,72,flattened:0023-1147-1760:22_1470204790,44463,1758.1470000000002,1147.843,247.33,228.893,88.58200000000001,251.796,23,1749,1273,85.444,230.08700000000002,22,1470204790,284749.9698529614,True,False,1,6.0
72,73,flattened:0023-1249-0968:22_1470204790,36626,977.209,1250.013,226.468,205.917,14.425999999999998,237.002,23,853,1239,167.078,206.19,22,1470204790,221520.8492631729,True,False,1,7.0
73,74,flattened:0024-0553-0581:23_1470204850,42292,581.92,553.016,238.29,225.976,58.181999999999995,240.983,24,488,625,39.105,226.15200000000002,23,1470204850,259397.68407525046,True,False,1,5.0
74,75,flattened:0024-1147-1760:23_1470204850,44457,1758.096,1147.81,247.44799999999998,228.752,88.086,252.507,24,1750,1273,86.367,230.18599999999998,23,1470204850,286188.2985936802,True,False,1,6.0
75,76,flattened:0024-1249-0968:23_1470204850,36587,977.337,1249.955,226.558,205.61599999999999,14.495,236.78,24,853,1241,167.31400000000002,205.91400000000002,23,1470204850,220774.94137618778,True,False,1,7.0
76,77,flattened:0025-0553-0581:24_1470204910,42325,582.028,552.994,238.243,226.197,59.65,241.671,25,510,648,48.858999999999995,226.53099999999998,24,1470204910,261179.24619789713,True,False,1,5.0
77,78,flattened:0025-1147-1760:24_1470204910,44463,1757.925,1147.7730000000001,247.558,228.68200000000002,87.97,252.389,25,1750,1273,86.82,230.394,24,1470204910,286348.41123042145,True,False,1,6.0
78,79,flattened:0025-1249-0969:24_1470204910,36595,977.2810000000001,1250.109,226.732,205.50400000000002,14.488,237.327,25,853,1240,167.838,205.86900000000003,24,1470204910,221526.84728250332,True,False,1,7.0
79,80,flattened:0026-0553-0581:25_1470204970,42426,581.497,553.015,238.363,226.622,61.25899999999999,241.479,26,510,648,50.376999999999995,227.109,25,1470204970,261825.75129818328,True,False,1,5.0
80,81,flattened:0026-1147-1760:25_1470204970,44396,1757.628,1147.777,247.50599999999997,228.385,88.491,252.24,26,1750,1273,87.501,230.107,25,1470204970,285573.3102548114,True,False,1,6.0
81,82,flattened:0026-1249-0968:25_1470204970,36563,977.075,1250.16,226.845,205.222,14.341,238.097,26,852,1242,168.12400000000002,205.362,25,1470204970,221921.4546869208,True,False,1,7.0
82,83,flattened:0027-0553-0581:26_1470205030,42452,581.607,552.969,238.45,226.678,63.159,242.074,27,515,652,51.71,226.739,26,1470205030,262203.09185445023,True,False,1,5.0
83,84,flattened:0027-1147-1760:26_1470205030,44391,1757.293,1147.528,247.737,228.146,87.944,252.57299999999998,27,1749,1273,86.141,229.97799999999998,26,1470205030,285935.7978259894,True,False,1,6.0
