,IJind,Label,Area,X,Y,Major,Minor,Angle,Feret,Slice,FeretX,FeretY,FeretAngle,MinFeret,Image,Time,Volume,Media,Moving,ImGroup,blobID
21,22,flattened:0005-0488-2308:04_1470251250,44420,2309.4429999999998,491.286,255.405,221.44099999999997,98.221,274.643,5,2289,352,96.271,227.83,4,1470251250,322832.3602275375,True,False,1,9.0
22,23,flattened:0005-0882-0793:04_1470251250,44529,790.115,884.252,252.419,224.611,133.976,260.837,5,689,802,142.164,226.299,4,1470251250,294164.0171075757,True,False,1,6.0
23,24,flattened:0005-1286-1413:04_1470251250,43859,1411.642,1283.378,251.903,221.685,153.44899999999998,278.21,5,1282,1236,159.155,222.679,4,1470251250,319788.8765972509,True,False,1,7.0
24,25,flattened:0006-0400-0470:05_1470251310,42528,473.27099999999996,400.094,246.676,219.512,137.388,253.213,6,367,332,142.542,222.454,5,1470251310,273872.192601424,True,False,1,8.0
25,26,flattened:0006-0488-2318:05_1470251310,44822,2316.571,492.49,257.32599999999996,221.778,81.358,277.714,6,2285,624,76.464,229.06900000000002,5,1470251310,331211.1775917053,True,False,1,9.0
26,27,flattened:0006-0882-0793:05_1470251310,44757,790.5189999999999,884.5360000000001,253.417,224.872,135.156,261.222,6,687,805,143.876,226.38099999999997,5,1470251310,295010.8422296645,True,False,1,6.0
27,28,flattened:0006-1285-1413:05_1470251310,44221,1411.987,1282.6589999999999,253.204,222.36599999999999,153.482,279.861,6,1282,1234,158.845,223.77200000000002,5,1470251310,325073.380542801,True,False,1,7.0
28,29,flattened:0007-0402-0469:06_1470251370,42747,471.23,400.82,247.299,220.08599999999998,145.507,253.797,7,358,345,151.011,224.021,6,1470251370,277604.4278611773,True,False,1,8.0
29,30,flattened:0007-0490-2319:06_1470251370,44904,2317.342,494.415,257.53,222.007,81.058,277.95,7,2287,626,76.264,229.78900000000002,6,1470251370,333089.1149134993,True,False,1,9.0
30,31,flattened:0007-0883-0792:06_1470251370,44858,790.1460000000001,884.715,253.63299999999998,225.187,135.615,261.603,7,688,803,143.393,227.09599999999998,6,1470251370,297004.6313805826,True,False,1,6.0
31,32,flattened:0007-1285-1412:06_1470251370,44284,1410.8329999999999,1282.111,252.63099999999997,223.188,150.888,279.652,7,1285,1225,155.268,224.138,6,1470251370,325377.4855097007,True,False,1,7.0
32,33,flattened:0008-0403-0469:07_1470251430,42914,470.966,401.83,247.97799999999998,220.34099999999998,156.32399999999998,254.31099999999998,8,348,371,162.84799999999998,224.18200000000002,7,1470251430,278782.5824563239,True,False,1,8.0
33,34,flattened:0008-0492-2320:07_1470251430,45177,2318.542,496.728,258.047,222.90900000000002,80.597,278.297,8,2283,627,74.366,230.858,7,1470251430,335883.685204103,True,False,1,9.0
34,35,flattened:0008-0883-0792:07_1470251430,45118,789.745,885.3710000000001,254.095,226.081,135.585,261.813,8,687,804,143.69899999999998,227.94799999999998,7,1470251430,298945.1194347088,True,False,1,6.0
35,36,flattened:0008-1285-1409:07_1470251430,44474,1409.006,1281.781,252.6,224.173,149.07299999999998,279.54400000000004,8,1286,1219,152.518,226.136,7,1470251430,329053.26355333615,True,False,1,7.0
36,37,flattened:0009-0401-0469:08_1470251490,43073,470.406,402.75,248.947,220.297,163.30100000000002,255.18,9,344,388,169.615,224.671,8,1470251490,281162.94468814816,True,False,1,8.0
37,38,flattened:0009-0493-2322:08_1470251490,45550,2320.519,497.85400000000004,259.135,223.80700000000002,84.024,279.428,9,2289,630,76.759,232.997,8,1470251490,342396.8809972456,True,False,1,9.0
38,39,flattened:0009-0883-0792:08_1470251490,45326,790.347,885.298,254.55599999999998,226.71200000000002,135.62,262.256,9,685,807,144.31,228.757,8,1470251490,301243.6092692339,True,False,1,6.0
39,40,flattened:0009-1285-1405:08_1470251490,44732,1406.8470000000002,1281.703,253.005,225.112,147.529,279.45099999999996,9,1289,1210,150.408,228.58,8,1470251490,333664.1227474386,True,False,1,7.0
40,41,flattened:0010-0400-0469:09_1470251550,43202,469.715,402.29,249.642,220.34099999999998,170.893,255.196,10,342,410,177.75400000000002,224.735,9,1470251550,281303.5932589761,True,False,1,8.0
41,42,flattened:0010-0494-2321:09_1470251550,45800,2320.353,497.787,259.77099999999996,224.484,84.853,280.927,10,2286,630,77.25,234.298,9,1470251550,348040.3961196539,True,False,1,9.0
42,43,flattened:0010-0883-0793:09_1470251550,45536,791.235,885.4630000000001,255.09,227.285,135.362,262.619,10,687,805,143.828,229.979,9,1470251550,304170.2979658471,True,False,1,6.0
43,44,flattened:0010-1285-1402:09_1470251550,44866,1405.825,1281.385,253.82,225.062,144.099,280.692,10,1292,1203,145.744,230.135,9,1470251550,339203.56081129774,True,False,1,7.0
44,45,flattened:0011-0398-0469:10_1470251610,43402,467.834,401.73,250.835,220.308,0.609,256.798,11,343,434,9.866,225.234,10,1470251610,285014.18875470024,True,False,1,8.0
45,46,flattened:0011-0493-2321:10_1470251610,45988,2320.263,496.735,260.003,225.204,87.495,281.78,11,2298,632,80.605,234.715,10,1470251610,350620.444044718,True,False,1,9.0
46,47,flattened:0011-0883-0788:10_1470251610,45711,786.433,884.8639999999999,255.455,227.833,145.43200000000002,263.059,11,673,817,151.876,230.8,10,1470251610,306512.2164531479,True,False,1,6.0
47,48,flattened:0011-1285-1399:10_1470251610,45138,1403.525,1281.096,255.051,225.333,141.667,281.585,11,1296,1193,141.054,232.09900000000002,10,1470251610,344926.83762320416,True,False,1,7.0
48,49,flattened:0012-0397-0468:11_1470251670,43495,466.298,402.119,251.507,220.19099999999997,6.487,257.857,12,345,447,15.06,225.113,11,1470251670,286681.2806338765,True,False,1,8.0
49,50,flattened:0012-0493-2321:11_1470251670,46238,2319.859,496.81300000000005,260.214,226.245,87.00399999999999,282.606,12,2298,633,80.83800000000001,236.0,11,1470251670,354937.16947356344,True,False,1,9.0
50,51,flattened:0012-0883-0788:11_1470251670,45864,786.8489999999999,884.181,255.827,228.263,151.487,263.105,12,664,836,161.841,231.93099999999998,11,1470251670,308708.94889544573,True,False,1,6.0
51,52,flattened:0012-1284-1398:11_1470251670,45285,1402.5510000000002,1280.165,255.273,225.87,142.844,281.448,12,1293,1195,142.071,232.713,11,1470251670,345888.61332144565,True,False,1,7.0
52,53,flattened:0013-0396-0466:12_1470251730,43755,465.366,401.05199999999996,252.105,220.982,8.702,258.652,13,344,446,15.702,226.68400000000003,12,1470251730,290915.1844175116,True,False,1,8.0
53,54,flattened:0013-0494-2320:12_1470251730,46436,2320.083,497.461,260.557,226.91400000000002,85.162,283.27,13,2297,634,80.039,238.166,12,1470251730,360779.544037226,True,False,1,9.0
54,55,flattened:0013-0883-0787:12_1470251730,46105,786.3439999999999,884.3610000000001,255.93599999999998,229.365,153.707,263.795,13,660,845,162.80100000000002,232.803,12,1470251730,311640.4113791073,True,False,1,6.0
55,56,flattened:0013-1283-1397:12_1470251730,45419,1402.0829999999999,1279.41,255.94299999999998,225.946,142.939,281.448,13,1293,1194,142.071,233.55900000000003,12,1470251730,347598.7985193347,True,False,1,7.0
56,57,flattened:0014-0396-0466:13_1470251790,43851,465.50199999999995,401.791,252.112,221.46099999999998,8.889,259.20099999999996,14,344,448,16.128,227.65400000000002,13,1470251790,293655.2531304721,True,False,1,8.0
57,58,flattened:0014-0496-2321:13_1470251790,46821,2320.811,498.773,260.34,228.987,76.964,283.351,14,2275,629,71.053,239.826,13,1470251790,364405.3967598282,True,False,1,9.0
58,59,flattened:0014-0883-0787:13_1470251790,46328,786.28,884.243,255.97299999999998,230.44099999999997,153.671,264.17,14,660,844,164.859,234.29,13,1470251790,315159.069797752,True,False,1,6.0
59,60,flattened:0014-1283-1396:13_1470251790,45427,1401.11,1279.2930000000001,255.86900000000003,226.051,142.45600000000002,281.448,14,1293,1193,142.071,233.61900000000003,13,1470251790,347720.3018646639,True,False,1,7.0
60,61,flattened:0015-0396-0466:14_1470251850,44069,465.35400000000004,402.134,252.71900000000002,222.02700000000002,9.746,259.97700000000003,15,345,453,17.459,228.329,14,1470251850,296288.6754674021,True,False,1,8.0
61,62,flattened:0015-0504-2321:14_1470251850,47016,2319.599,502.185,260.284,229.99,66.83,283.425,15,2251,622,60.631,240.637,14,1470251850,366257.79825400194,True,False,1,9.0
62,63,flattened:0015-0883-0786:14_1470251850,46411,785.547,883.8530000000001,256.222,230.62900000000002,154.651,264.97,15,660,839,164.233,235.628,14,1470251850,319231.8399507989,True,False,1,6.0
63,64,flattened:0015-1283-1396:14_1470251850,45457,1400.8120000000001,1278.993,255.513,226.515,139.584,280.528,15,1297,1188,138.468,233.274,14,1470251850,345164.5949829646,True,False,1,7.0
64,65,flattened:0016-0396-0465:15_1470251910,44298,464.895,402.171,253.372,222.606,8.779,260.34,16,344,452,16.973,229.61900000000003,15,1470251910,299307.8375763816,True,False,1,8.0
65,66,flattened:0016-0509-2320:15_1470251910,47139,2317.279,503.786,260.235,230.635,55.233999999999995,283.535,16,2227,608,49.004,240.855,15,1470251910,366945.9292123402,True,False,1,9.0
66,67,flattened:0016-0882-0786:15_1470251910,46551,785.278,883.434,255.895,231.62099999999998,154.97899999999998,265.13599999999997,16,659,842,164.915,236.745,15,1470251910,321692.6471854818,True,False,1,6.0
67,68,flattened:0016-1282-1396:15_1470251910,45497,1401.06,1278.114,255.274,226.92700000000002,139.233,281.043,16,1298,1186,137.74,234.565,15,1470251910,348817.1359112144,True,False,1,7.0
68,69,flattened:0017-0396-0465:16_1470251970,44487,464.62699999999995,401.986,253.69099999999997,223.274,9.674,260.931,17,344,453,17.393,229.755,16,1470251970,300642.1522469201,True,False,1,8.0
69,70,flattened:0017-0509-2319:16_1470251970,47422,2316.067,502.876,260.048,232.18599999999998,51.137,283.27,17,2213,595,41.852,242.23,16,1470251970,369281.05818806955,True,False,1,9.0
70,71,flattened:0017-0882-0787:16_1470251970,46733,785.347,883.54,255.842,232.575,154.726,265.663,17,659,841,164.49900000000002,237.44400000000002,16,1470251970,324055.91299453884,True,False,1,6.0
71,72,flattened:0017-1283-1395:16_1470251970,45617,1400.592,1279.024,255.463,227.357,137.18200000000002,281.043,17,1298,1186,137.74,235.03900000000002,16,1470251970,349780.02651380486,True,False,1,7.0
72,73,flattened:0018-0395-0463:17_1470252030,44717,463.635,400.88,253.467,224.627,14.28,262.231,18,347,462,22.653000000000002,230.885,17,1470252030,305130.8740802946,True,False,1,8.0
73,74,flattened:0018-0508-2319:17_1470252030,47703,2315.77,502.135,260.464,233.18900000000002,51.906000000000006,284.384,18,2216,599,43.29,242.957,17,1470252030,373175.81139042525,True,False,1,9.0
74,75,flattened:0018-0881-0786:17_1470252030,46910,784.836,882.61,255.80700000000002,233.487,155.786,265.844,18,657,845,165.18,237.882,17,1470252030,325253.49626570195,True,False,1,6.0
75,76,flattened:0018-1284-1395:17_1470252030,45740,1400.582,1279.883,255.34599999999998,228.074,137.421,281.656,18,1298,1186,137.30200000000002,236.012,17,1470252030,353014.73168469005,True,False,1,7.0
76,77,flattened:0019-0395-0462:18_1470252090,44863,463.22,400.786,253.558,225.27900000000002,14.799000000000001,263.539,19,346,462,22.77,231.894,18,1470252090,309452.26311132294,True,False,1,8.0
77,78,flattened:0019-0505-2315:18_1470252090,47782,2313.775,499.60699999999997,260.634,233.423,43.993,284.007,19,2204,585,37.273,242.81599999999997,18,1470252090,372077.1944528551,True,False,1,9.0
78,79,flattened:0019-0882-0785:18_1470252090,46903,784.961,883.052,255.97299999999998,233.301,154.708,266.205,19,658,841,164.084,238.53099999999998,18,1470252090,327213.8783694713,True,False,1,6.0
79,80,flattened:0019-1283-1395:18_1470252090,45819,1400.9089999999999,1279.598,255.368,228.449,139.012,281.11400000000003,19,1295,1190,138.028,235.476,18,1470252090,350813.95067581563,True,False,1,7.0
80,81,flattened:0020-0396-0462:19_1470252150,45072,463.27,401.625,253.947,225.982,14.892000000000001,263.099,20,350,471,24.714000000000002,232.327,19,1470252150,309439.1464927124,True,False,1,8.0
81,82,flattened:0020-0502-2314:19_1470252150,47956,2311.916,498.491,261.34,233.64,39.378,285.119,20,2195,575,33.411,244.25900000000001,19,1470252150,377517.020775601,True,False,1,9.0
82,83,flattened:0020-0883-0786:19_1470252150,47180,784.865,884.0239999999999,255.622,235.00099999999998,154.006,266.627,20,657,845,164.55599999999998,239.87900000000002,19,1470252150,330668.3691789439,True,False,1,6.0
83,84,flattened:0020-1282-1394:19_1470252150,46082,1400.3270000000002,1278.744,255.50799999999998,229.63400000000001,139.976,281.858,20,1295,1187,138.164,235.11599999999999,19,1470252150,351596.85037526244,True,False,1,7.0
84,85,flattened:0021-0396-0462:20_1470252210,45209,463.167,402.12300000000005,253.61599999999999,226.965,13.21,263.473,21,349,471,27.829,233.567,20,1470252210,312473.28444150795,True,False,1,8.0
85,86,flattened:0021-0500-2313:20_1470252210,48187,2311.449,497.29900000000004,261.803,234.35,39.265,285.407,21,2194,574,33.133,244.39,20,1470252210,378414.13888276764,True,False,1,9.0
86,87,flattened:0021-0883-0786:20_1470252210,47330,784.39,884.2439999999999,255.50799999999998,235.85299999999998,151.22899999999998,267.255,21,657,843,162.582,239.722,20,1470252210,331591.6929335756,True,False,1,6.0
87,88,flattened:0021-1284-1396:20_1470252210,46129,1401.658,1280.562,254.88400000000001,230.43200000000002,135.768,279.866,21,1311,1176,131.379,235.358,20,1470252210,348038.36958918296,True,False,1,7.0
88,89,flattened:0022-0396-0463:21_1470252270,45417,464.051,402.921,253.775,227.86599999999999,12.784,263.894,22,349,470,27.535999999999998,234.06599999999997,21,1470252270,314211.6225319465,True,False,1,8.0
89,90,flattened:0022-0501-2313:21_1470252270,48523,2311.978,499.462,261.78700000000003,235.998,35.538000000000004,285.776,22,2189,568,29.795,245.074,21,1470252270,380674.9817734551,True,False,1,9.0
90,91,flattened:0022-0883-0786:21_1470252270,47410,784.4,883.574,255.237,236.502,150.108,267.255,22,658,839,162.582,239.929,21,1470252270,331998.0279937038,True,False,1,6.0
91,92,flattened:0022-1283-1397:21_1470252270,46195,1402.6229999999998,1279.808,254.625,230.99599999999998,136.262,280.243,22,1311,1176,132.686,235.55200000000002,21,1470252270,349196.79913037573,True,False,1,7.0
92,93,flattened:0023-0396-0464:22_1470252330,45657,464.699,402.76,254.05200000000002,228.82,11.931,265.243,23,351,473,27.628,235.09599999999998,22,1470252330,318736.6025968462,True,False,1,8.0
93,94,flattened:0023-0499-2312:22_1470252330,48766,2311.36,499.00300000000004,262.336,236.685,32.654,286.686,23,2185,563,25.85,245.0,22,1470252330,382476.31395428505,True,False,1,9.0
94,95,flattened:0023-0883-0786:22_1470252330,47644,783.674,883.697,255.42,237.5,146.991,267.619,23,657,841,163.055,240.86900000000003,22,1470252330,334565.37707763904,True,False,1,6.0
95,96,flattened:0023-1282-1397:22_1470252330,46293,1402.943,1279.545,254.28900000000002,231.792,135.903,280.303,23,1311,1175,132.39700000000002,235.532,22,1470252330,349278.0462646305,True,False,1,7.0
96,97,flattened:0024-0396-0464:23_1470252390,45787,465.92400000000004,403.889,253.817,229.685,11.614,265.002,24,348,467,22.404,236.273,23,1470252390,320528.7630163736,True,False,1,8.0
97,98,flattened:0024-0497-2313:23_1470252390,48865,2312.069,496.865,263.077,236.497,30.128,287.346,24,2181,552,24.246,245.59599999999998,23,1470252390,385193.2895836129,True,False,1,9.0
98,99,flattened:0024-0882-0785:23_1470252390,47850,783.2080000000001,883.047,255.657,238.30599999999998,146.197,268.28700000000003,24,656,841,163.321,243.11900000000003,23,1470252390,340358.2857297826,True,False,1,6.0
99,100,flattened:0024-1282-1397:23_1470252390,46445,1402.973,1278.772,254.25,232.588,137.238,278.72900000000004,24,1312,1175,133.255,236.528,23,1470252390,348105.2492483681,True,False,1,7.0
100,101,flattened:0025-0394-0466:24_1470252450,46168,464.35699999999997,398.04699999999997,253.49599999999998,231.889,176.69,265.66900000000004,25,335,432,9.533,240.294,24,1470252450,329606.0293244207,True,False,1,8.0
101,102,flattened:0025-0496-2311:24_1470252450,48951,2310.911,496.019,263.085,236.90599999999998,30.503,287.153,25,2182,556,25.583000000000002,245.79,24,1470252450,385195.4578909277,True,False,1,9.0
102,103,flattened:0025-0882-0785:24_1470252450,47987,783.441,882.265,255.753,238.898,145.162,269.245,25,656,839,163.382,242.558,24,1470252450,341151.5526886502,True,False,1,6.0
103,104,flattened:0025-1282-1397:24_1470252450,46585,1403.668,1279.107,253.924,233.58900000000003,138.472,277.41700000000003,25,1303,1185,137.33700000000002,236.38400000000001,24,1470252450,345162.57963119564,True,False,1,7.0
104,105,flattened:0026-0395-0466:25_1470252510,46298,464.87,398.514,253.90599999999998,232.167,174.06599999999997,266.055,26,334,427,7.125,240.416,25,1470252510,330599.8255099156,True,False,1,8.0
105,106,flattened:0026-0495-2310:25_1470252510,48959,2310.345,495.222,263.242,236.803,29.649,286.723,26,2182,557,25.403000000000002,245.842,25,1470252510,384376.4173828578,True,False,1,9.0
106,107,flattened:0026-0882-0784:25_1470252510,48073,781.702,882.1289999999999,256.284,238.83,140.61700000000002,269.091,26,658,829,158.871,243.18200000000002,25,1470252510,342092.2770673435,True,False,1,6.0
107,108,flattened:0026-1283-1397:25_1470252510,46650,1403.26,1280.187,253.947,233.894,137.813,277.363,26,1301,1188,137.045,236.218,25,1470252510,344719.392923418,True,False,1,7.0
108,109,flattened:0027-0396-0465:26_1470252570,46440,465.277,398.809,254.521,232.31599999999997,171.24400000000003,266.582,27,333,425,6.245,240.752,26,1470252570,332292.68102266063,True,False,1,8.0
109,110,flattened:0027-0495-2310:26_1470252570,49074,2310.472,495.135,262.83099999999996,237.731,31.232,285.82,27,2181,553,25.489,247.067,26,1470252570,385074.045212012,True,False,1,9.0
110,111,flattened:0027-0881-0784:26_1470252570,47838,782.946,880.954,257.66,236.394,140.123,270.187,27,659,826,158.27700000000002,243.80900000000003,26,1470252570,345555.72163049295,True,False,1,6.0
111,112,flattened:0027-1284-1396:26_1470252570,46633,1402.89,1280.998,253.562,234.16400000000002,138.264,276.004,27,1302,1188,137.349,236.32299999999998,26,1470252570,342200.4709228513,True,False,1,7.0
112,113,flattened:0028-0396-0465:27_1470252630,46516,464.585,398.968,254.862,232.385,170.82299999999998,267.367,28,332,425,5.796,240.891,27,1470252630,334111.5891662549,True,False,1,8.0
113,114,flattened:0028-0495-2311:27_1470252630,49204,2311.324,494.80699999999996,262.86,238.334,32.876,286.15,28,2188,566,29.521,248.36599999999999,27,1470252630,388616.28856131306,True,False,1,9.0
114,115,flattened:0028-0881-0784:27_1470252630,48313,781.6419999999999,881.8,256.714,239.62099999999998,139.13299999999998,269.846,28,659,825,157.33100000000002,243.84799999999998,27,1470252630,344946.9823163871,True,False,1,6.0
115,116,flattened:0028-1283-1395:27_1470252630,46775,1401.751,1280.987,254.007,234.46599999999998,138.349,276.957,28,1299,1189,138.366,236.63299999999998,27,1470252630,344737.51584212657,True,False,1,7.0
116,117,flattened:0029-0396-0465:28_1470252690,46618,464.91,398.31699999999995,255.02599999999998,232.74400000000003,168.77700000000002,267.98900000000003,29,332,426,4.923,241.731,28,1470252690,337003.0984422476,True,False,1,8.0
117,118,flattened:0029-0495-2310:28_1470252690,49117,2310.694,494.58,262.692,238.06400000000002,31.820999999999998,286.435,29,2186,563,28.802,248.17,28,1470252690,388810.4414524058,True,False,1,9.0
118,119,flattened:0029-0880-0784:28_1470252690,48442,781.2489999999999,881.174,256.916,240.072,138.906,269.818,29,659,823,158.475,244.38400000000001,28,1470252690,345971.36501221475,True,False,1,6.0
119,120,flattened:0029-1283-1395:28_1470252690,46682,1401.308,1280.444,253.523,234.445,137.612,275.80400000000003,29,1303,1184,135.881,235.942,28,1470252690,341037.58223769226,True,False,1,7.0
120,121,flattened:0030-0396-0465:29_1470252750,46739,464.94599999999997,398.473,255.38299999999998,233.023,169.372,268.47700000000003,30,331,418,3.417,241.852,29,1470252750,338212.4694331809,True,False,1,8.0
121,122,flattened:0030-0495-2308:29_1470252750,49100,2308.8089999999997,495.593,262.844,237.845,29.361,285.77299999999997,30,2181,558,26.834,248.334,29,1470252750,387724.88883235445,True,False,1,9.0
122,123,flattened:0030-0880-0784:29_1470252750,48570,781.405,880.591,257.26599999999996,240.378,138.231,270.233,30,659,822,157.135,245.078,29,1470252750,348214.7071707117,True,False,1,6.0
123,124,flattened:0030-1283-1395:29_1470252750,46592,1401.389,1280.028,253.101,234.38400000000001,136.72,274.48900000000003,30,1302,1186,136.77100000000002,236.218,29,1470252750,338964.56679156556,True,False,1,7.0
124,125,flattened:0031-0397-0466:30_1470252810,46823,466.035,399.217,255.517,233.31900000000002,167.73,268.47700000000003,31,332,422,3.417,242.24400000000003,30,1470252810,338992.4436408628,True,False,1,8.0
125,126,flattened:0031-0495-2308:30_1470252810,49077,2308.506,495.542,262.812,237.762,28.885,284.703,31,2179,553,24.044,248.456,30,1470252810,385664.0029982215,True,False,1,9.0
126,127,flattened:0031-0880-0785:30_1470252810,48538,782.164,880.5039999999999,257.59,239.918,138.086,270.749,31,659,823,158.55200000000002,244.862,30,1470252810,348823.22459193534,True,False,1,6.0
127,128,flattened:0031-1283-1394:30_1470252810,46546,1401.4589999999998,1279.955,252.765,234.46400000000003,135.722,274.053,31,1300,1188,138.106,236.357,30,1470252810,338373.53940051387,True,False,1,7.0
128,129,flattened:0032-0397-0466:31_1470252870,46843,466.445,398.57199999999995,255.511,233.424,166.90900000000002,268.362,32,332,419,5.774,242.44799999999998,31,1470252870,339169.6964973612,True,False,1,8.0
129,130,flattened:0032-0496-2308:31_1470252870,49014,2308.506,495.631,262.65,237.60299999999998,30.885,282.878,32,2181,555,24.209,248.86900000000003,31,1470252870,382607.9728582862,True,False,1,9.0
130,131,flattened:0032-0879-0785:31_1470252870,48639,782.0219999999999,879.446,258.142,239.903,138.58100000000002,271.487,32,659,821,158.159,244.986,31,1470252870,350575.64213252714,True,False,1,6.0
131,132,flattened:0032-1283-1394:31_1470252870,46536,1401.941,1279.84,253.04,234.158,134.409,273.075,32,1304,1185,136.781,237.12400000000002,31,1470252870,337954.06893995113,True,False,1,7.0
132,133,flattened:0033-0397-0466:32_1470252930,46969,466.051,399.13699999999994,256.132,233.484,165.67,268.226,33,332,420,2.35,242.69400000000002,32,1470252930,339388.8584248794,True,False,1,8.0
133,134,flattened:0033-0496-2309:32_1470252930,49036,2308.52,496.151,262.013,238.28799999999998,28.395,283.097,33,2179,551,23.305,248.797,32,1470252930,382925.37336135743,True,False,1,9.0
134,135,flattened:0033-0878-0784:32_1470252930,48790,781.4989999999999,879.7330000000001,258.681,240.14700000000002,135.789,271.86,33,659,819,157.964,245.37,32,1470252930,352119.4300743144,True,False,1,6.0
135,136,flattened:0033-1282-1393:32_1470252930,46612,1401.475,1279.889,253.21900000000002,234.375,134.37,273.856,33,1297,1192,137.22,237.112,32,1470252930,339484.5223002248,True,False,1,7.0
136,137,flattened:0034-0397-0465:33_1470252990,46934,465.62300000000005,399.024,256.24,233.21200000000002,165.592,268.226,34,331,418,2.35,241.885,33,1470252990,337779.22640539554,True,False,1,8.0
137,138,flattened:0034-0496-2309:33_1470252990,48827,2308.654,497.13199999999995,261.48,237.75599999999997,28.14,282.878,34,2181,555,24.209,249.06900000000002,33,1470252990,383039.8533167603,True,False,1,9.0
138,139,flattened:0034-0877-0787:33_1470252990,48856,784.419,878.492,258.996,240.179,136.285,271.86,34,661,820,157.964,244.99,33,1470252990,351343.9118156014,True,False,1,6.0
