,IJind,Label,Area,X,Y,Major,Minor,Angle,Feret,Slice,FeretX,FeretY,FeretAngle,MinFeret,Image,Time,Volume,Media,Moving,ImGroup,blobID
129,130,flattened:0041-1696-1001:40_1470193640,39277,1001.257,1695.9260000000002,230.035,217.398,127.59299999999999,231.614,41,917,1616,138.325,218.59900000000002,40,1470193640,232216.44069893387,True,False,1,8.0
130,131,flattened:0042-1010-0993:41_1470193700,38787,993.791,1011.439,226.218,218.308,105.065,228.65,42,958,903,109.148,219.0,41,1470193700,228273.04761943506,True,False,1,6.0
131,132,flattened:0042-1220-1453:41_1470193700,37939,1452.486,1220.0410000000002,220.977,218.6,6.843999999999999,222.8,42,1345,1194,168.085,218.0,41,1470193700,217953.38986814435,True,False,1,7.0
132,133,flattened:0042-1697-1001:41_1470193700,39253,1001.4960000000001,1696.129,229.903,217.389,129.32,231.7,42,918,1615,138.674,218.26,41,1470193700,231825.17422955635,True,False,1,8.0
133,134,flattened:0043-1010-0994:42_1470193760,38810,993.9789999999999,1011.426,226.38,218.28099999999998,104.98700000000001,229.055,43,957,903,110.175,218.0,42,1470193760,227364.02039010468,True,False,1,6.0
134,135,flattened:0043-1219-1453:42_1470193760,37988,1452.525,1219.603,221.238,218.62400000000002,6.747999999999999,222.899,43,1342,1213,174.852,218.0,42,1470193760,218100.27438761183,True,False,1,7.0
135,136,flattened:0043-1697-1001:42_1470193760,39282,1001.572,1696.329,229.94400000000002,217.511,128.946,231.899,43,916,1618,139.372,218.26,42,1470193760,232132.89235310236,True,False,1,8.0
136,137,flattened:0044-1009-0994:43_1470193820,38796,994.2689999999999,1010.862,226.271,218.30700000000002,105.885,229.055,44,956,903,110.175,218.983,43,1470193820,228867.12825739337,True,False,1,6.0
137,138,flattened:0044-1220-1453:43_1470193820,37978,1452.461,1220.049,221.253,218.551,7.97,223.02700000000002,44,1343,1203,172.27,218.0,43,1470193820,218290.28348680012,True,False,1,7.0
138,139,flattened:0044-1696-1001:43_1470193820,39248,1001.461,1695.783,229.65400000000002,217.59799999999998,125.941,231.355,44,920,1613,136.92700000000002,218.608,43,1470193820,231829.81117612682,True,False,1,8.0
139,140,flattened:0045-1010-0994:44_1470193880,38776,994.55,1011.102,226.265,218.2,107.273,229.055,45,957,903,110.175,218.822,44,1470193880,228620.4904616065,True,False,1,6.0
140,141,flattened:0045-1220-1453:44_1470193880,37983,1452.277,1220.079,221.331,218.503,8.232000000000001,222.767,45,1343,1203,170.96099999999998,218.0,44,1470193880,217904.44302088855,True,False,1,7.0
141,142,flattened:0045-1696-1001:44_1470193880,39232,1001.3639999999999,1696.0,229.641,217.521,125.62,231.407,45,920,1613,137.27700000000002,218.373,44,1470193880,231547.07057129193,True,False,1,8.0
142,143,flattened:0046-1010-0994:45_1470193940,38755,994.73,1011.2660000000001,226.261,218.08700000000002,107.23299999999999,229.172,46,957,903,110.96600000000001,219.0,45,1470193940,229072.53964035065,True,False,1,6.0
143,144,flattened:0046-1220-1452:45_1470193940,37995,1452.256,1220.3239999999998,221.364,218.54,5.59,223.25799999999998,46,1343,1202,170.2,218.0,45,1470193940,218633.46976521812,True,False,1,7.0
144,145,flattened:0046-1697-1001:45_1470193940,39245,1001.3639999999999,1696.1860000000001,229.672,217.56400000000002,124.46600000000001,231.041,46,926,1608,131.139,218.26,45,1470193940,230808.08947604414,True,False,1,8.0
145,146,flattened:0047-1010-0994:46_1470194000,38774,994.529,1011.664,226.16299999999998,218.287,107.412,229.055,47,958,903,110.175,219.0,46,1470194000,228893.18110654538,True,False,1,6.0
146,147,flattened:0047-1221-1453:46_1470194000,37975,1452.7920000000001,1220.798,221.40599999999998,218.38299999999998,5.979,222.926,47,1344,1201,170.707,218.0,46,1470194000,218140.34525212852,True,False,1,7.0
147,148,flattened:0047-1696-1002:46_1470194000,39241,1001.4060000000001,1696.33,229.53599999999997,217.67,121.501,230.99099999999999,47,930,1605,129.202,218.40599999999998,46,1470194000,230956.06807767533,True,False,1,8.0
148,149,flattened:0048-1010-0995:47_1470194060,38766,994.668,1011.602,226.12900000000002,218.275,106.961,229.055,48,958,903,110.175,219.05599999999998,47,1470194060,228979.0162401625,True,False,1,6.0
149,150,flattened:0048-1221-1453:47_1470194060,37994,1452.45,1220.968,221.399,218.49900000000002,6.984,222.99099999999999,48,1342,1212,174.59599999999998,218.0,47,1470194060,218236.83227798887,True,False,1,7.0
150,151,flattened:0048-1696-1001:47_1470194060,39239,1001.174,1696.356,229.475,217.717,120.616,230.625,48,921,1613,133.243,218.518,47,1470194060,230564.67900836226,True,False,1,8.0
151,152,flattened:0049-1010-1000:48_1470194120,38805,999.846,1010.8839999999999,226.08700000000002,218.53599999999997,118.507,228.327,49,932,920,128.77700000000002,219.78599999999997,48,1470194120,228982.08217746223,True,False,1,6.0
152,153,flattened:0049-1220-1453:48_1470194120,38028,1452.611,1220.747,221.59599999999998,218.50099999999998,7.132999999999999,223.305,49,1343,1204,171.761,218.565,48,1470194120,219544.4289827284,True,False,1,7.0
153,154,flattened:0049-1696-1001:48_1470194120,39251,1001.143,1696.0120000000002,229.481,217.778,121.744,230.868,49,927,1607,131.84,218.40599999999998,48,1470194120,230766.48188603733,True,False,1,8.0
154,155,flattened:0050-1009-1000:49_1470194180,38799,1000.453,1010.561,225.98,218.605,120.32600000000001,228.674,50,930,922,129.67700000000002,219.791,49,1470194180,229522.11353185028,True,False,1,6.0
155,156,flattened:0050-1220-1453:49_1470194180,38019,1452.524,1220.654,221.50099999999998,218.542,8.721,222.767,50,1343,1204,170.96099999999998,218.5,49,1470194180,218646.84793419312,True,False,1,7.0
156,157,flattened:0050-1696-1001:49_1470194180,39226,1001.038,1695.746,229.328,217.78400000000002,122.00200000000001,230.868,50,929,1605,131.84,218.548,49,1470194180,230985.3630050299,True,False,1,8.0
157,158,flattened:0051-1010-1001:50_1470194240,38795,1001.1080000000001,1010.79,225.99900000000002,218.56400000000002,121.094,228.81,51,933,920,129.325,219.78599999999997,50,1470194240,229723.30769844507,True,False,1,6.0
158,159,flattened:0051-1221-1453:50_1470194240,38002,1452.608,1220.732,221.503,218.442,8.323,223.305,51,1343,1204,171.761,218.0,50,1470194240,218703.33955315125,True,False,1,7.0
159,160,flattened:0051-1696-1001:50_1470194240,39180,1001.039,1695.411,229.252,217.601,123.962,230.794,51,917,1616,137.81,218.59900000000002,50,1470194240,230949.90104018158,True,False,1,8.0
160,161,flattened:0052-1010-1002:51_1470194300,38788,1001.4060000000001,1010.758,226.081,218.446,121.07,228.97400000000002,52,927,925,130.92700000000002,219.78599999999997,51,1470194300,229975.35005339567,True,False,1,6.0
161,162,flattened:0052-1220-1452:51_1470194300,38016,1452.276,1220.573,221.377,218.648,10.842,222.926,52,1343,1203,170.707,218.639,51,1470194300,219090.12222921447,True,False,1,7.0
162,163,flattened:0052-1695-1002:51_1470194300,39161,1001.454,1695.1370000000002,229.236,217.511,125.26299999999999,230.794,52,919,1614,137.81,218.65099999999998,51,1470194300,231030.0810910575,True,False,1,8.0
163,164,flattened:0053-1010-1002:52_1470194360,38765,1001.9839999999999,1010.5980000000001,226.03400000000002,218.361,123.052,229.382,53,924,928,132.173,219.703,52,1470194360,230475.36875815917,True,False,1,6.0
164,165,flattened:0053-1220-1453:52_1470194360,38026,1452.618,1220.664,221.36900000000003,218.713,11.720999999999998,223.188,53,1342,1213,174.085,218.535,52,1470194360,219325.38970134553,True,False,1,7.0
165,166,flattened:0053-1696-1002:52_1470194360,39159,1001.558,1695.7,229.255,217.481,125.68700000000001,230.868,53,918,1616,138.16,218.50799999999998,52,1470194360,230923.69235559093,True,False,1,8.0
166,167,flattened:0054-1009-1002:53_1470194420,38754,1002.297,1010.4639999999999,225.93200000000002,218.399,123.89399999999999,229.079,54,929,924,130.57399999999998,219.59599999999998,53,1470194420,229844.69534439553,True,False,1,6.0
167,168,flattened:0054-1221-1453:53_1470194420,38021,1452.7620000000002,1220.984,221.37099999999998,218.68099999999998,11.56,223.16400000000002,54,1343,1205,172.015,218.0,53,1470194420,218493.77483552785,True,False,1,7.0
168,169,flattened:0054-1696-1002:53_1470194420,39155,1001.5360000000001,1695.8370000000002,229.273,217.44299999999998,126.087,230.868,54,918,1616,138.16,218.65099999999998,53,1470194420,231144.2154634918,True,False,1,8.0
169,170,flattened:0055-1010-1002:54_1470194480,38744,1002.5189999999999,1010.872,225.895,218.377,123.671,229.079,55,930,924,130.57399999999998,219.585,54,1470194480,229827.79070519726,True,False,1,6.0
170,171,flattened:0055-1221-1453:54_1470194480,38032,1452.49,1220.887,221.53099999999998,218.58700000000002,10.98,223.02700000000002,55,1343,1204,172.27,218.0,54,1470194480,218290.28348680012,True,False,1,7.0
171,172,flattened:0055-1696-1002:54_1470194480,39163,1001.477,1695.871,229.172,217.583,125.542,230.673,55,928,1606,128.311,218.658,54,1470194480,230854.325996966,True,False,1,8.0
172,173,flattened:0056-1010-1002:55_1470194540,38740,1002.3910000000001,1010.92,225.893,218.357,123.575,228.79,56,926,927,131.634,219.203,55,1470194540,228798.1743758424,True,False,1,6.0
173,174,flattened:0056-1220-1453:55_1470194540,38023,1452.491,1220.828,221.38099999999997,218.68400000000003,13.470999999999998,223.09,56,1343,1204,170.453,218.774,55,1470194540,219535.48575041624,True,False,1,7.0
174,175,flattened:0056-1696-1002:55_1470194540,39147,1001.3910000000001,1695.471,229.012,217.646,126.20200000000001,230.729,56,920,1613,137.459,218.90200000000002,55,1470194540,231317.03086952947,True,False,1,8.0
175,176,flattened:0057-1010-1002:56_1470194600,38709,1002.005,1011.041,225.946,218.13099999999997,122.912,228.97400000000002,57,927,926,130.92700000000002,219.421,56,1470194600,229414.65337141926,True,False,1,6.0
176,177,flattened:0057-1221-1452:56_1470194600,38005,1452.0970000000002,1221.222,221.34400000000002,218.61700000000002,11.020999999999999,223.09,57,1343,1202,170.453,218.0,56,1470194600,218383.84410176572,True,False,1,7.0
177,178,flattened:0057-1696-1001:56_1470194600,39154,1001.284,1695.48,228.981,217.71400000000003,125.58200000000001,231.31099999999998,57,921,1612,136.577,218.255,56,1470194600,231216.72572918757,True,False,1,8.0
178,179,flattened:0058-1009-1002:57_1470194662,38714,1002.6419999999999,1010.4839999999999,225.72099999999998,218.377,123.648,228.21900000000002,58,926,927,131.091,219.203,57,1470194662,227924.4287152346,True,False,1,6.0
179,180,flattened:0058-1221-1452:57_1470194662,38010,1452.2520000000002,1221.1889999999999,221.396,218.59400000000002,10.423,223.25799999999998,58,1343,1203,170.2,218.0,57,1470194662,218633.46976521812,True,False,1,7.0
180,181,flattened:0058-1696-1002:57_1470194662,39153,1001.7669999999999,1695.432,228.986,217.704,124.84200000000001,230.755,58,940,1597,123.69,218.79,57,1470194662,231184.32565156126,True,False,1,8.0
181,182,flattened:0059-1010-1002:58_1470194720,38697,1002.6619999999999,1010.76,225.743,218.25900000000001,123.90299999999999,228.548,59,930,924,130.03,219.203,58,1470194720,228427.5932246785,True,False,1,6.0
182,183,flattened:0059-1221-1452:58_1470194720,38015,1451.996,1221.016,221.43099999999998,218.588,9.708,222.99099999999999,59,1343,1201,169.144,218.0,58,1470194720,218236.83227798887,True,False,1,7.0
183,184,flattened:0059-1695-1002:58_1470194720,39155,1001.709,1695.227,228.99,217.71099999999998,124.964,230.868,59,938,1598,121.9,218.77700000000002,58,1470194720,231338.63884985546,True,False,1,8.0
184,185,flattened:0060-1010-1003:59_1470194780,38670,1002.857,1010.7,225.63299999999998,218.21400000000003,123.344,228.548,60,930,924,130.03,219.203,59,1470194780,228427.5932246785,True,False,1,6.0
185,186,flattened:0060-1221-1452:59_1470194780,38005,1452.0439999999999,1220.772,221.44400000000002,218.518,10.18,222.926,60,1343,1201,170.707,218.0,59,1470194780,218140.34525212852,True,False,1,7.0
186,187,flattened:0060-1695-1002:59_1470194780,39153,1001.933,1694.809,228.955,217.733,125.866,230.638,60,935,1600,125.82600000000001,218.69299999999998,59,1470194780,230854.325996966,True,False,1,8.0
187,188,flattened:0061-1010-1003:60_1470194840,38637,1002.86,1010.923,225.43400000000003,218.21900000000002,123.71799999999999,228.32,61,928,926,130.737,219.203,60,1470194840,228078.81694997946,True,False,1,6.0
188,189,flattened:0061-1220-1452:60_1470194840,37992,1452.0510000000002,1220.605,221.39,218.497,11.1,222.899,61,1341,1217,174.852,218.56099999999998,60,1470194840,218933.86668570695,True,False,1,7.0
189,190,flattened:0061-1695-1002:60_1470194840,39144,1001.8919999999999,1694.661,229.005,217.636,125.715,230.868,61,936,1599,125.48,218.703,60,1470194840,231224.44047954562,True,False,1,8.0
190,191,flattened:0062-1010-1003:61_1470194902,38619,1002.8660000000001,1010.8389999999999,225.451,218.102,123.96700000000001,228.32,62,928,926,130.737,219.203,61,1470194902,228078.81694997946,True,False,1,6.0
191,192,flattened:0062-1220-1452:61_1470194902,38012,1452.1029999999998,1220.748,221.31099999999998,218.68900000000002,12.485999999999999,222.8,62,1344,1197,168.085,218.532,61,1470194902,218743.4842475606,True,False,1,7.0
192,193,flattened:0062-1694-1002:61_1470194902,39170,1001.6389999999999,1693.866,229.017,217.769,123.95100000000001,230.625,62,925,1607,133.243,218.65,61,1470194902,230768.02281871226,True,False,1,8.0
193,194,flattened:0063-1010-1003:62_1470194960,38626,1002.7739999999999,1011.153,225.43200000000002,218.15900000000002,123.646,228.21900000000002,63,928,926,131.091,219.47,62,1470194960,228332.71538103238,True,False,1,6.0
194,195,flattened:0063-1220-1452:62_1470194960,38005,1451.818,1220.723,221.255,218.705,10.530999999999999,222.767,63,1342,1205,172.77900000000002,218.769,62,1470194960,219046.9585073815,True,False,1,7.0
195,196,flattened:0063-1694-1002:62_1470194960,39150,1001.475,1694.0,228.93200000000002,217.739,122.915,230.673,63,925,1607,132.892,218.59900000000002,62,1470194960,230763.40004126655,True,False,1,8.0
