,IJind,Label,Area,X,Y,Major,Minor,Angle,Feret,Slice,FeretX,FeretY,FeretAngle,MinFeret,Image,Time,Volume,Media,Moving,ImGroup,blobID
15,16,flattened:0004-1067-0991:03_1470287510,44477,993.056,1067.556,263.95799999999997,214.541,34.531,273.827,4,868,1126,28.343000000000004,222.317,3,1470287510,310786.46852423326,True,False,1,7.0
16,17,flattened:0005-0287-0484:04_1470287570,43389,485.32,286.877,259.765,212.672,174.678,266.12,5,351,278,178.27700000000002,217.05900000000003,4,1470287570,287053.6163041404,True,False,1,4.0
17,18,flattened:0005-0494-0958:04_1470287570,43769,959.289,492.89099999999996,263.036,211.86599999999999,106.545,264.439,5,911,368,102.67,213.692,4,1470287570,278150.3289159667,True,False,1,5.0
18,19,flattened:0005-0501-2312:04_1470287570,44831,2314.864,500.38599999999997,263.932,216.27,80.291,269.981,5,2261,623,66.188,223.226,4,1470287570,305299.832503767,True,False,1,6.0
19,20,flattened:0005-1069-0985:04_1470287570,44283,988.8989999999999,1067.587,264.039,213.54,27.515,274.467,5,860,1117,22.267,220.547,4,1470287570,308667.7925246765,True,False,1,7.0
20,21,flattened:0006-0287-0483:05_1470287630,43333,484.43300000000005,286.901,260.089,212.132,173.987,266.22700000000003,6,350,277,177.632,217.4,5,1470287630,287852.8188395048,True,False,1,4.0
21,22,flattened:0006-0494-0957:05_1470287630,44173,958.382,492.2,264.925,212.297,105.79700000000001,268.343,6,910,364,102.48200000000001,214.328,5,1470287630,286149.1690292768,True,False,1,5.0
22,23,flattened:0006-0499-2310:05_1470287630,44712,2312.875,498.42699999999996,263.75,215.845,78.655,267.082,6,2260,620,64.97,219.514,5,1470287630,293186.8410367027,True,False,1,6.0
23,24,flattened:0006-1068-0985:05_1470287630,44313,988.23,1067.247,263.9,213.797,27.538,273.309,6,856,1108,19.894000000000002,220.354,5,1470287630,306147.4207029723,True,False,1,7.0
24,25,flattened:0007-0287-0483:06_1470287690,43318,483.912,286.812,260.28700000000003,211.898,172.8,266.152,7,350,275,178.062,216.793,6,1470287690,286636.7644463193,True,False,1,4.0
25,26,flattened:0007-0494-0965:06_1470287690,43835,963.029,492.92699999999996,265.26099999999997,210.405,106.664,271.592,7,901,367,118.35799999999999,212.0,6,1470287690,287790.3277902334,True,False,1,5.0
26,27,flattened:0007-0500-2308:06_1470287690,44662,2310.935,498.918,263.289,215.981,76.843,264.796,7,2255,618,64.499,219.916,6,1470287690,289794.5312249484,True,False,1,6.0
27,28,flattened:0007-1068-0985:06_1470287690,44375,987.426,1067.378,263.972,214.03799999999998,27.114,272.976,7,858,1116,21.49,220.287,6,1470287690,305403.8379126983,True,False,1,7.0
28,29,flattened:0008-0287-0483:07_1470287750,43425,483.977,287.084,260.51,212.239,171.25099999999998,266.481,8,350,274,176.558,217.36900000000003,7,1470287750,288251.1885437307,True,False,1,4.0
29,30,flattened:0008-0495-0964:07_1470287750,43434,963.3910000000001,493.31199999999995,263.644,209.76,108.228,271.19,8,901,368,118.64399999999999,214.285,7,1470287750,291165.20992316696,True,False,1,5.0
30,31,flattened:0008-0500-2308:07_1470287750,44605,2310.4770000000003,498.79,262.753,216.146,76.781,264.613,8,2302,368,93.9,220.215,7,1470287750,290002.639614236,True,False,1,6.0
31,32,flattened:0008-1068-0985:07_1470287750,44362,987.0830000000001,1067.393,263.551,214.317,26.237,272.611,8,858,1117,21.294,220.303,7,1470287750,304756.04630386824,True,False,1,7.0
32,33,flattened:0009-0287-0483:08_1470287810,43560,483.949,286.993,260.356,213.025,170.55900000000003,265.68,9,351,270,175.899,218.165,8,1470287810,288242.25246199593,True,False,1,4.0
33,34,flattened:0009-0495-0964:08_1470287810,43017,963.745,493.36,261.962,209.08,108.553,269.436,9,897,372,118.848,214.093,8,1470287810,287677.86669433466,True,False,1,5.0
34,35,flattened:0009-0501-2308:08_1470287810,44554,2310.301,499.644,262.349,216.231,74.52199999999999,265.272,9,2308,634,87.40700000000001,219.143,8,1470287810,289262.1558201351,True,False,1,6.0
35,36,flattened:0009-1068-0984:08_1470287810,44408,986.7560000000001,1066.823,263.691,214.425,25.815,272.121,9,857,1114,20.433,220.135,8,1470287810,303537.2013912904,True,False,1,7.0
36,37,flattened:0010-0286-0483:09_1470287870,43840,483.159,287.21,259.913,214.76,169.142,265.481,10,351,267,173.946,220.704,9,1470287870,292444.5535477417,True,False,1,4.0
37,38,flattened:0010-0495-0963:09_1470287870,42821,963.0830000000001,494.228,261.226,208.71400000000003,107.35700000000001,268.002,10,900,372,118.286,213.18099999999998,9,1470287870,283510.8584543172,True,False,1,5.0
38,39,flattened:0010-0503-2307:09_1470287870,44623,2309.479,502.05199999999996,262.267,216.63299999999998,73.304,265.42400000000004,10,2303,636,86.76,218.843,9,1470287870,288997.10795392777,True,False,1,6.0
39,40,flattened:0010-1067-0984:09_1470287870,44535,986.16,1066.82,263.738,215.0,24.686,271.974,10,855,1110,19.101,221.088,9,1470287870,305030.64251469687,True,False,1,7.0
40,41,flattened:0011-0286-0483:10_1470287930,44238,483.66,286.689,260.184,216.484,169.102,266.475,11,351,265,173.968,222.984,10,1470287930,298392.4472077223,True,False,1,4.0
41,42,flattened:0011-0496-0965:10_1470287930,42848,963.062,494.725,260.832,209.16099999999997,106.09,267.47900000000004,11,902,372,117.619,213.158,10,1470287930,282546.85091531463,True,False,1,5.0
42,43,flattened:0011-0504-2307:10_1470287930,44726,2309.03,502.57300000000004,262.097,217.274,73.26100000000001,265.483,11,2304,637,86.545,219.232,10,1470287930,289799.91208394,True,False,1,6.0
43,44,flattened:0011-1069-0984:10_1470287930,44750,986.617,1067.865,264.128,215.71900000000002,24.87,272.971,11,856,1114,19.695999999999998,222.416,10,1470287930,309366.074974058,True,False,1,7.0
44,45,flattened:0012-0285-0483:11_1470287990,44652,484.249,286.9,260.249,218.455,168.83,267.047,12,351,266,172.90200000000002,225.067,11,1470287990,303274.5950431323,True,False,1,4.0
45,46,flattened:0012-0496-0964:11_1470287990,42810,962.317,494.875,260.836,208.972,104.68,267.882,12,901,372,116.374,213.0,11,1470287990,282979.1476634702,True,False,1,5.0
46,47,flattened:0012-0504-2307:11_1470287990,44922,2308.795,502.19800000000004,262.388,217.984,72.962,266.481,12,2304,637,86.55799999999999,219.68,11,1470287990,292401.2470523431,True,False,1,6.0
47,48,flattened:0012-1069-0984:11_1470287990,44969,986.388,1068.1480000000001,264.353,216.59099999999998,24.668000000000003,273.233,12,854,1110,17.904,223.438,11,1470287990,311777.8651812497,True,False,1,7.0
48,49,flattened:0013-0284-0483:12_1470288050,44965,484.333,286.235,260.45599999999996,219.812,168.468,267.85400000000004,13,351,262,171.628,227.385,12,1470288050,309088.8825878162,True,False,1,4.0
49,50,flattened:0013-0497-0964:12_1470288050,43411,961.3810000000001,496.414,262.014,210.953,102.743,267.944,13,898,374,117.80799999999999,214.0,12,1470288050,284858.1202568996,True,False,1,5.0
50,51,flattened:0013-0505-2307:12_1470288050,45087,2308.055,503.434,262.89,218.36700000000002,73.735,267.421,13,2305,639,86.785,220.011,12,1470288050,294700.5744629174,True,False,1,6.0
51,52,flattened:0013-1069-0984:12_1470288050,45209,986.405,1068.046,264.857,217.332,25.05,273.91200000000003,13,855,1113,19.625999999999998,224.737,12,1470288050,315517.70029289403,True,False,1,7.0
52,53,flattened:0014-0284-0484:13_1470288110,45301,484.647,286.328,260.248,221.63099999999997,168.924,267.808,14,352,259,170.327,228.78400000000002,13,1470288110,311629.11560339,True,False,1,4.0
53,54,flattened:0014-0496-0963:13_1470288110,43552,960.959,496.707,262.506,211.24099999999999,102.30799999999999,269.22900000000004,14,900,372,116.946,214.97400000000002,13,1470288110,288882.542823715,True,False,1,5.0
54,55,flattened:0014-0506-2308:13_1470288110,45262,2308.067,503.62,263.172,218.98,73.018,268.822,14,2301,640,85.52,220.771,13,1470288110,298637.58848965727,True,False,1,6.0
55,56,flattened:0014-1070-0983:13_1470288110,45422,985.523,1068.943,265.23900000000003,218.041,26.124000000000002,274.855,14,854,1114,19.555999999999997,226.05700000000002,13,1470288110,319832.9311596573,True,False,1,7.0
56,57,flattened:0015-0284-0485:14_1470288170,45628,484.971,285.824,260.697,222.847,169.044,268.466,15,352,258,170.783,230.045,14,1470288170,315255.81631987024,True,False,1,4.0
57,58,flattened:0015-0497-0962:14_1470288170,43760,961.216,497.31800000000004,263.183,211.704,102.958,270.237,15,896,374,118.272,214.935,14,1470288170,290620.3744075428,True,False,1,5.0
58,59,flattened:0015-0506-2307:14_1470288170,45502,2308.2039999999997,504.714,263.893,219.53900000000002,69.992,269.551,15,2291,640,82.11,221.794,14,1470288170,301855.0830033968,True,False,1,6.0
59,60,flattened:0015-1069-0983:14_1470288170,45693,985.096,1068.546,265.928,218.774,27.749000000000002,276.132,15,853,1113,19.682000000000002,227.078,14,1470288170,324254.9835274115,True,False,1,7.0
60,61,flattened:0016-0283-0485:15_1470288230,46098,485.085,285.068,260.869,224.993,169.5,269.13599999999997,16,352,255,169.94299999999998,232.23,15,1470288230,320703.3582755614,True,False,1,4.0
61,62,flattened:0016-0496-0962:15_1470288230,43599,961.166,496.596,262.66900000000004,211.338,104.71,270.647,16,898,372,117.985,215.44,15,1470288230,292267.7456058345,True,False,1,5.0
62,63,flattened:0016-0507-2307:15_1470288230,45758,2307.909,505.042,264.565,220.21400000000003,69.706,270.14799999999997,16,2291,641,82.77,222.739,15,1470288230,304705.96883069945,True,False,1,6.0
63,64,flattened:0016-1068-0983:15_1470288230,45933,985.8969999999999,1067.694,266.265,219.644,29.263,275.986,16,855,1116,20.799,227.628,15,1470288230,325036.590889085,True,False,1,7.0
64,65,flattened:0017-0282-0484:16_1470288290,46307,484.11,284.755,260.633,226.218,165.96200000000002,268.83799999999997,17,354,246,154.674,233.207,16,1470288290,322008.10943042586,True,False,1,4.0
65,66,flattened:0017-0496-0963:16_1470288290,44154,960.7919999999999,497.159,263.939,212.998,102.693,271.19,17,895,373,118.64399999999999,216.3,16,1470288290,294805.78709115053,True,False,1,5.0
66,67,flattened:0017-0508-2306:16_1470288290,46069,2307.65,506.051,265.563,220.877,68.169,271.95799999999997,17,2289,643,81.542,223.606,16,1470288290,309697.79964001366,True,False,1,6.0
67,68,flattened:0017-1068-0985:16_1470288290,45964,986.51,1068.289,266.057,219.965,31.953000000000003,275.772,17,857,1120,22.38,228.481,16,1470288290,326275.4088731831,True,False,1,7.0
68,69,flattened:0018-0283-0482:17_1470288350,46478,483.392,284.881,260.314,227.332,163.769,270.313,18,355,240,151.254,234.172,17,1470288350,326725.9608393151,True,False,1,4.0
69,70,flattened:0018-0496-0963:17_1470288350,43805,961.76,496.895,263.471,211.69,104.383,271.19,18,896,373,118.64399999999999,215.873,17,1470288350,294031.7906528467,True,False,1,5.0
70,71,flattened:0018-0509-2305:17_1470288350,46200,2307.33,506.55800000000005,266.086,221.07,66.71300000000001,273.249,18,2280,643,79.883,224.657,17,1470288350,314109.41198675893,True,False,1,6.0
71,72,flattened:0018-1068-0986:17_1470288350,46000,986.936,1067.922,266.28700000000003,219.947,33.518,276.176,18,858,1121,24.151999999999997,228.85299999999998,17,1470288350,327784.0536607384,True,False,1,7.0
72,73,flattened:0019-0282-0483:18_1470288410,46584,483.934,284.697,260.33299999999997,227.833,163.73,270.52,19,357,237,150.308,234.31599999999997,18,1470288410,327408.4030584386,True,False,1,4.0
73,74,flattened:0019-0495-0962:18_1470288410,44103,961.885,497.82099999999997,264.04,212.671,104.73700000000001,271.155,19,891,376,120.348,216.46,18,1470288410,295032.6235798454,True,False,1,5.0
74,75,flattened:0019-0510-2305:18_1470288410,46385,2307.024,506.918,266.793,221.36700000000002,65.501,273.876,19,2294,646,83.29,225.227,18,1470288410,316380.2839603503,True,False,1,6.0
75,76,flattened:0019-1067-0985:18_1470288410,46097,986.416,1067.698,266.264,220.429,34.031,276.586,19,858,1122,24.340999999999998,230.18400000000003,18,1470288410,331185.68955328275,True,False,1,7.0
76,77,flattened:0020-0283-0482:19_1470288470,46685,484.2,285.188,259.969,228.64700000000002,163.60399999999998,271.017,20,357,237,150.124,234.99900000000002,19,1470288470,329709.61960387585,True,False,1,4.0
77,78,flattened:0020-0495-0962:19_1470288470,44158,962.9939999999999,497.846,264.448,212.608,105.212,271.155,20,890,377,120.348,216.896,19,1470288470,295824.739959788,True,False,1,5.0
78,79,flattened:0020-0510-2306:19_1470288470,46520,2307.278,507.31699999999995,267.22900000000004,221.649,63.641999999999996,275.264,20,2271,643,65.763,225.22099999999998,19,1470288470,319015.7081101411,True,False,1,6.0
79,80,flattened:0020-1068-0986:19_1470288470,46095,986.955,1068.027,266.42400000000004,220.28799999999998,34.389,276.293,20,889,1172,48.521,231.06599999999997,19,1470288470,332341.80680406076,True,False,1,7.0
80,81,flattened:0021-0284-0483:20_1470288530,46773,485.195,286.874,259.97700000000003,229.071,162.998,271.487,21,360,235,148.71,235.423,20,1470288530,331460.24491426436,True,False,1,4.0
81,82,flattened:0021-0496-0963:20_1470288530,44124,963.488,498.37,264.27099999999996,212.58599999999998,105.625,271.68,21,888,378,121.759,216.498,20,1470288530,296055.7374529142,True,False,1,5.0
82,83,flattened:0021-0511-2306:20_1470288530,46623,2306.6639999999998,507.56199999999995,267.736,221.72,62.935,276.843,21,2267,643,64.083,225.463,20,1470288530,322510.58121956873,True,False,1,6.0
83,84,flattened:0021-1068-0985:20_1470288530,46073,986.568,1068.013,266.27,220.31,34.506,277.253,21,880,1163,35.754,231.132,20,1470288530,334362.1082453368,True,False,1,7.0
84,85,flattened:0022-0284-0483:21_1470288590,46763,485.401,286.808,259.475,229.465,163.634,271.582,22,364,229,147.48,234.838,21,1470288590,330499.96455034986,True,False,1,4.0
85,86,flattened:0022-0496-0962:21_1470288590,44146,963.5310000000001,497.899,264.524,212.489,107.602,271.892,22,886,379,122.229,217.253,21,1470288590,297818.5372368313,True,False,1,5.0
86,87,flattened:0022-0511-2306:21_1470288590,46743,2306.68,507.94300000000004,268.216,221.892,62.552,277.308,22,2264,642,62.511,226.553,21,1470288590,325515.07294137555,True,False,1,6.0
87,88,flattened:0022-1068-0985:21_1470288590,46140,986.331,1068.2939999999999,267.178,219.88,34.71,276.682,22,887,1171,47.196999999999996,230.67,21,1470288590,332328.0510972496,True,False,1,7.0
88,89,flattened:0023-0285-0483:22_1470288650,46810,485.835,287.077,259.3,229.851,163.838,271.892,23,362,233,147.77100000000002,233.863,22,1470288650,329199.6960119028,True,False,1,4.0
89,90,flattened:0023-0495-0963:22_1470288650,44162,964.695,497.653,263.856,213.104,106.949,271.28,23,886,380,122.811,217.632,22,1470288650,297393.15005954524,True,False,1,5.0
90,91,flattened:0023-0512-2307:22_1470288650,46775,2306.633,508.191,268.342,221.93900000000002,63.032,277.77099999999996,23,2263,642,62.328,227.28400000000002,22,1470288650,327834.6813919404,True,False,1,6.0
91,92,flattened:0023-1068-0986:22_1470288650,46064,986.916,1068.462,266.643,219.959,35.035,277.316,23,888,1172,46.753,230.831,22,1470288650,333892.7340518495,True,False,1,7.0
92,93,flattened:0024-0285-0483:23_1470288710,46713,486.42800000000005,287.528,259.024,229.61900000000003,162.731,272.08299999999997,24,364,231,146.54399999999998,233.81799999999998,23,1470288710,329484.8757829143,True,False,1,4.0
93,94,flattened:0024-0495-0964:23_1470288710,44009,965.8789999999999,497.62800000000004,262.829,213.196,106.99700000000001,271.28,24,887,380,122.811,217.549,23,1470288710,297241.7151922312,True,False,1,5.0
94,95,flattened:0024-0511-2307:23_1470288710,46873,2306.1679999999997,507.606,269.006,221.856,63.056999999999995,278.82099999999997,24,2267,644,65.641,226.695,23,1470288710,328733.2158818839,True,False,1,6.0
95,96,flattened:0024-1067-0987:23_1470288710,46043,987.8539999999999,1068.147,266.631,219.86900000000003,35.483000000000004,277.478,24,889,1172,47.629,231.142,23,1470288710,334825.99735824915,True,False,1,7.0
96,97,flattened:0025-0285-0483:24_1470288770,46767,486.17400000000004,287.105,258.668,230.201,161.405,271.007,25,366,228,145.372,234.86700000000002,24,1470288770,329432.12465056404,True,False,1,4.0
97,98,flattened:0025-0495-0962:24_1470288770,43972,964.427,496.897,263.216,212.703,107.59299999999999,271.45,25,885,380,127.96799999999999,217.80900000000003,24,1470288770,298026.8142909368,True,False,1,5.0
98,99,flattened:0025-0511-2307:24_1470288770,46944,2306.321,507.01300000000003,269.818,221.523,63.575,280.44599999999997,25,2266,643,64.44,227.695,24,1470288770,333880.90676909726,True,False,1,6.0
99,100,flattened:0025-1067-0988:24_1470288770,46114,987.451,1068.139,266.301,220.481,36.604,277.137,25,891,1174,48.95,231.08700000000002,24,1470288770,334044.54230737593,True,False,1,7.0
100,101,flattened:0026-0285-0482:25_1470288830,46793,486.397,286.505,258.33099999999996,230.62900000000002,159.065,271.017,26,371,220,142.496,235.34099999999998,25,1470288830,330378.59203801537,True,False,1,4.0
101,102,flattened:0026-0494-0962:25_1470288830,43739,964.39,496.43800000000005,262.999,211.75099999999998,107.258,271.627,26,884,380,127.671,217.644,25,1470288830,298048.7438384052,True,False,1,5.0
102,103,flattened:0026-0512-2305:25_1470288830,46956,2305.5229999999997,507.615,269.915,221.5,65.139,281.556,26,2267,645,65.893,228.21099999999998,25,1470288830,337096.32966424874,True,False,1,6.0
103,104,flattened:0026-1067-0988:25_1470288830,46037,988.023,1068.003,265.265,220.972,36.111999999999995,276.877,26,890,1172,48.074,231.46900000000002,25,1470288830,334285.1638711309,True,False,1,7.0
104,105,flattened:0027-0285-0482:26_1470288890,46787,486.55199999999996,287.166,258.29,230.636,157.912,271.017,27,370,222,142.496,235.988,26,1470288890,331646.63672900636,True,False,1,4.0
105,106,flattened:0027-0493-0962:26_1470288890,43588,964.757,496.49,263.057,210.97400000000002,107.09100000000001,271.221,27,885,380,126.152,218.00599999999997,26,1470288890,297968.3407565977,True,False,1,5.0
106,107,flattened:0027-0512-2305:26_1470288890,47062,2304.652,507.575,270.75,221.31599999999997,64.862,282.878,27,2265,645,65.791,228.937,26,1470288890,341175.549702846,True,False,1,6.0
107,108,flattened:0027-1066-0989:26_1470288890,46100,987.793,1067.244,265.24,221.295,38.016,277.238,27,892,1173,49.242,230.84099999999998,26,1470288890,333758.7078681803,True,False,1,7.0
108,109,flattened:0028-0285-0482:27_1470288950,46761,486.67800000000005,287.198,258.457,230.359,158.204,271.017,28,370,222,142.496,236.025,27,1470288950,331719.25033883227,True,False,1,4.0
109,110,flattened:0028-0494-0963:27_1470288950,43456,964.7280000000001,496.769,262.855,210.49599999999998,106.765,271.33,28,891,376,125.096,217.437,27,1470288950,297128.6287201283,True,False,1,5.0
110,111,flattened:0028-0511-2306:27_1470288950,47185,2305.445,507.556,271.249,221.486,63.568999999999996,282.795,28,2265,645,65.33800000000001,227.715,27,1470288950,338572.46174031176,True,False,1,6.0
111,112,flattened:0028-1067-0988:27_1470288950,46005,987.816,1067.453,264.369,221.567,36.626999999999995,277.795,28,892,1173,48.795,231.205,27,1470288950,335577.0234382401,True,False,1,7.0
112,113,flattened:0029-0286-0483:28_1470289010,46696,487.14,287.128,258.306,230.174,158.476,271.205,29,370,222,142.792,235.99900000000002,28,1470289010,332037.304996131,True,False,1,4.0
113,114,flattened:0029-0493-0962:28_1470289010,43389,963.98,496.05699999999996,263.01599999999996,210.043,107.26899999999999,270.858,29,887,378,125.685,218.16299999999998,28,1470289010,297592.10046870116,True,False,1,5.0
114,115,flattened:0029-0511-2305:28_1470289010,47217,2304.2470000000003,507.601,270.754,222.041,63.498000000000005,283.635,29,2263,645,64.971,227.89,28,1470289010,340595.9368017223,True,False,1,6.0
115,116,flattened:0029-1066-0987:28_1470289010,46037,987.4639999999999,1066.854,264.722,221.425,36.934,276.632,29,889,1168,46.903999999999996,230.75099999999998,28,1470289010,332388.9721091436,True,False,1,7.0
116,117,flattened:0030-0285-0483:29_1470289070,46591,487.214,286.887,257.907,230.012,159.109,271.007,30,370,222,143.553,235.36700000000002,29,1470289070,330409.911131449,True,False,1,4.0
117,118,flattened:0030-0493-0961:29_1470289070,43397,963.6669999999999,495.99300000000005,262.85,210.21400000000003,108.054,271.221,30,886,378,126.152,217.99400000000003,29,1470289070,297946.41515323636,True,False,1,5.0
118,119,flattened:0030-0510-2308:29_1470289070,47233,2305.439,505.72900000000004,270.944,221.96099999999998,62.93600000000001,284.06,30,2264,643,64.788,229.174,29,1470289070,344021.1379560701,True,False,1,6.0
119,120,flattened:0030-1066-0987:29_1470289070,45851,986.753,1065.062,263.128,221.86599999999999,36.314,275.80400000000003,30,882,1160,44.119,227.503,29,1470289070,324442.5322448344,True,False,1,7.0
120,121,flattened:0031-0286-0483:30_1470289134,46413,487.69300000000004,287.57099999999997,257.165,229.793,158.732,270.409,31,371,222,142.664,235.053,30,1470289134,328627.8797650895,True,False,1,4.0
121,122,flattened:0031-0494-0960:30_1470289134,43012,962.462,495.735,261.35900000000004,209.53799999999998,106.506,271.4,31,883,380,126.912,217.519,30,1470289134,297405.9240261652,True,False,1,5.0
122,123,flattened:0031-0511-2308:30_1470289134,47350,2305.9829999999997,506.20300000000003,271.47700000000003,222.074,62.903999999999996,285.351,31,2262,643,64.243,228.49599999999998,30,1470289134,345255.29393224284,True,False,1,6.0
123,124,flattened:0031-1066-0988:30_1470289134,45906,987.194,1065.413,264.381,221.08,38.216,278.108,31,897,1176,49.667,227.213,30,1470289134,328352.9415508575,True,False,1,7.0
124,125,flattened:0032-0287-0483:31_1470289190,46280,487.726,288.17,257.04,229.24599999999998,159.465,269.20099999999996,32,371,223,143.002,235.697,31,1470289190,327529.0470740902,True,False,1,4.0
125,126,flattened:0032-0494-0960:31_1470289190,43458,962.3810000000001,496.713,262.599,210.71099999999998,109.292,271.442,32,884,380,125.85700000000001,217.488,31,1470289190,297425.9981413149,True,False,1,5.0
126,127,flattened:0032-0511-2308:31_1470289190,47332,2306.32,506.466,270.941,222.428,64.277,284.297,32,2267,644,66.14,227.93099999999998,31,1470289190,342002.13294364203,True,False,1,6.0
127,128,flattened:0032-1067-0988:31_1470289190,45818,986.678,1066.017,264.21299999999997,220.796,37.992,276.944,32,896,1175,50.273999999999994,227.821,31,1470289190,327270.2825948049,True,False,1,7.0
128,129,flattened:0033-0286-0482:32_1470289252,46165,487.147,288.25,256.55400000000003,229.11,159.328,268.211,33,371,224,143.643,235.297,32,1470289252,324831.3942861105,True,False,1,4.0
129,130,flattened:0033-0494-0959:32_1470289252,43258,962.813,496.534,262.505,209.81599999999997,109.73299999999999,271.627,33,881,382,127.671,218.14700000000002,32,1470289252,298968.92526883667,True,False,1,5.0
130,131,flattened:0033-0510-2308:32_1470289252,47247,2306.3,506.414,270.397,222.476,65.362,283.494,33,2269,644,66.509,228.283,32,1470289252,341099.5630181472,True,False,1,6.0
131,132,flattened:0033-1067-0988:32_1470289252,45817,986.942,1066.04,264.095,220.89,37.061,277.705,33,892,1172,48.504,228.21099999999998,32,1470289252,329514.1844006692,True,False,1,7.0
132,133,flattened:0034-0287-0483:33_1470289310,46159,487.151,288.768,256.691,228.958,159.804,268.65,34,370,226,144.239,235.304,33,1470289310,325695.35176672315,True,False,1,4.0
133,134,flattened:0034-0494-0958:33_1470289310,43115,962.804,496.644,262.313,209.27599999999998,109.87700000000001,271.4,34,882,382,126.912,217.05,33,1470289310,296550.8767456254,True,False,1,5.0
134,135,flattened:0034-0510-2307:33_1470289310,47414,2306.947,505.62699999999995,270.877,222.86599999999999,66.328,281.853,34,2275,644,70.086,228.767,33,1470289310,338791.3663424194,True,False,1,6.0
135,136,flattened:0034-1067-0989:33_1470289310,45901,987.738,1065.8319999999999,263.764,221.57299999999998,37.868,278.455,34,895,1174,48.64,229.398,33,1470289310,333313.5255975109,True,False,1,7.0
136,137,flattened:0035-0286-0482:34_1470289370,46094,486.704,287.70799999999997,256.23400000000004,229.044,161.14,267.972,35,369,227,145.183,234.896,34,1470289370,323594.3059594787,True,False,1,4.0
137,138,flattened:0035-0494-0958:34_1470289370,43156,962.768,496.358,262.468,209.351,110.618,273.029,35,880,382,127.709,216.385,34,1470289370,298310.153743019,True,False,1,5.0
138,139,flattened:0035-0510-2307:34_1470289370,47453,2306.995,505.586,271.47700000000003,222.55700000000002,67.039,284.675,35,2276,646,70.292,228.78599999999997,34,1470289370,344477.81469612964,True,False,1,6.0
139,140,flattened:0035-1067-0988:34_1470289370,45835,987.745,1065.982,263.73400000000004,221.27900000000002,38.66,277.996,35,897,1175,49.376000000000005,229.204,34,1470289370,332029.4493478372,True,False,1,7.0
140,141,flattened:0036-0286-0483:35_1470289430,46048,487.249,287.39099999999996,256.1,228.93400000000003,161.808,267.152,36,370,227,145.061,235.354,35,1470289430,322895.9706159831,True,False,1,4.0
